cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
ihgnjdfp-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This image shows a non-cancerous erythrocyte from mouse femur, exhibiting the classic round, biconcave shape with no nucleus. This morphology enhances deformability and surface area for optimal oxygen transport and CO₂ exchange."
ihhfmeba-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This cell is a non-cancerous endothelial cell from mouse femur, typically elongated and flattened with a thin cytoplasmic outline. These cells form the inner lining of marrow vessels and sinusoids, mediating nutrient and cell trafficking between the vascular and marrow compartments."
ihhhpdoj-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This non-cancerous macrophage from mouse femur is characterized by an irregular shape, abundant cytoplasm, and an eccentrically placed oval nucleus, specialized for phagocytosis of debris and support of immune homeostasis within the bone marrow niche."
ihiadace-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a macrophage from the non-cancerous mouse femur, visualized with Xenium spatial transcriptomics. Macrophages exhibit an irregular, amoeboid shape with moderate cell size and abundant cytoplasm that often contains granules or vacuoles. Their round to oval nuclei are centrally or eccentrically located. As key immune cells, macrophages function in phagocytosis and antigen presentation, playing a crucial role in tissue homeostasis and defense against pathogens within the bone marrow microenvironment."
ihindegk-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a megakaryocyte from the non-cancerous mouse femur, captured using Xenium spatial transcriptomics technology. Megakaryocytes are the largest hematopoietic cells in the bone marrow, with a very large, lobulated nucleus and abundant cytoplasm. Their primary function is to produce platelets for blood clotting, and they are usually seen at the interface of bone marrow sinuses."
ihjhjbbc-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a monocyte from the non-cancerous mouse femur, visualized with Xenium spatial transcriptomics. Monocytes are medium to large cells with an oval or kidney-shaped nucleus and a moderate amount of pale, granular cytoplasm. They circulate in blood and migrate to tissues to differentiate into macrophages or dendritic cells, serving critical roles in immune surveillance and inflammation."
ihjkjpfg-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a neutrophil from the non-cancerous mouse femur, imaged using Xenium spatial transcriptomics. Neutrophils are medium-sized cells characterized by a multi-lobed nucleus and fine, pale cytoplasmic granules. They are abundant in bone marrow and are the first responders to infection, executing antimicrobial functions through phagocytosis and the release of granule proteins."
ihkcgoaf-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a monocyte from the non-cancerous mouse femur, captured with Xenium spatial transcriptomics. Monocytes appear with a large, oval to horseshoe-shaped nucleus and ample grayish cytoplasm. As precursors to macrophages and dendritic cells, they participate in innate immunity and tissue remodeling."
ihlncnmi-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a monocyte from the non-cancerous mouse femur, visualized via Xenium spatial transcriptomics. With an eccentrically placed, kidney-shaped nucleus and moderate cytoplasm, monocytes are precursor immune cells essential for differentiating into phagocytic macrophages and antigen-presenting dendritic cells, contributing to marrow immune defense."
ihmheifl-1,erythroid lineage cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is an erythroid lineage cell from the non-cancerous mouse femur, obtained with Xenium spatial transcriptomics. Erythroid cells are small to medium-sized, round cells with intensely basophilic cytoplasm and a round, compact nucleus, representing various stages of erythropoiesis and ultimately giving rise to red blood cells for oxygen transport."
ihonlgdd-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a monocyte from the non-cancerous mouse femur, captured with Xenium spatial transcriptomics. Monocytes have a moderate size, bean- or horseshoe-shaped nucleus, and abundant pale cytoplasm, functioning as circulating precursors to macrophages and dendritic cells vital for immune regulation and response in bone marrow."
ihpciobc-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a megakaryocyte from the non-cancerous mouse femur, imaged with Xenium spatial transcriptomics. Megakaryocytes are exceptionally large with a multi-lobed or polylobated nucleus and a voluminous, granular cytoplasm. Their primary function is to generate platelets essential for hemostasis within the bone marrow environment."
iiaeehlg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a megakaryocyte from the non-cancerous mouse femur, visualized via Xenium spatial transcriptomics. Megakaryocytes are notable for their very large size, multi-lobed nucleus, and abundant, granular cytoplasm. They reside in the bone marrow and are responsible for platelet production, playing a central role in thrombopoiesis and blood clotting."
jahfipbp-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a non-cancerous endothelial cell from the mouse femur, imaged using Xenium spatial transcriptomics. Endothelial cells are typically elongated and flattened, forming a thin monolayer that lines blood vessels. They have an oval or spindle-shaped nucleus and a scant amount of cytoplasm, contributing to their barrier and regulatory functions in vascular permeability and blood flow."
jahjooim-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a non-cancerous macrophage from the mouse femur, acquired by Xenium spatial transcriptomics. Macrophages are large, irregularly shaped cells with abundant cytoplasm and an often round or kidney-shaped nucleus. Their morphology allows efficient phagocytosis and antigen presentation, playing a key role in immune surveillance within the bone marrow."
jaigmnib-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a non-cancerous macrophage from the mouse femur, visualized using Xenium spatial transcriptomics. Macrophages are sizable cells with pleomorphic shapes, prominent cytoplasm, and a central oval or kidney-shaped nucleus, specialized for phagocytosis and debris clearance in the bone marrow microenvironment."
jajdkknc-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a non-cancerous monocyte from the mouse femur, captured by Xenium spatial transcriptomics. Monocytes are large, oval-shaped cells with an abundant pale cytoplasm and a characteristic kidney or horseshoe-shaped nucleus, functioning as precursors to macrophages and dendritic cells and crucial for innate immune defense."
jajeanpk-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a non-cancerous neutrophil from the mouse femur, obtained via Xenium spatial transcriptomics. Neutrophils are small-to-medium cells with a multilobed nucleus and granular cytoplasm, essential for rapid response to infection and phagocytosis of pathogens in the bone marrow."
jajfeidd-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a non-cancerous neutrophil from the mouse femur, analyzed using Xenium spatial transcriptomics. Neutrophils exhibit a multilobed nucleus and fine cytoplasmic granules, supporting their crucial function in innate immunity, especially acute inflammatory responses."
jakekcci-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a non-cancerous neutrophil from the mouse femur, imaged with Xenium spatial transcriptomics. Morphologically, neutrophils are round cells with dense, multi-segmented nuclei and lightly granular cytoplasm, mediating early defense against infections by phagocytosis and degranulation."
jaleckbf-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a non-cancerous endothelial cell from the mouse femur, captured with Xenium spatial transcriptomics. Endothelial cells present as flattened, elongated cells with an oval nucleus and thin cytoplasm, forming the inner lining of blood vessels and regulating vascular tone and permeability."
jalednpk-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a non-cancerous megakaryocyte from the mouse femur, visualized using Xenium spatial transcriptomics. Megakaryocytes are exceptionally large cells with abundant, granular cytoplasm and a multilobulated nucleus, specializing in platelet production for vascular repair and hemostasis."
jaoapkoa-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a non-cancerous erythrocyte from the mouse femur, visualized with Xenium spatial transcriptomics. Erythrocytes are small, anucleate, biconcave disc-shaped cells, optimized for gas exchange through their maximal surface-area-to-volume ratio and hemoglobin content."
jaoflmph-1,myeloid cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single non-cancerous myeloid cell from the mouse femur displays a round to oval shape with moderate cytoplasm and a centrally located nucleus. Myeloid cells are precursors to various immune cell types, functioning in innate immunity and hematopoiesis. The surrounding marrow matrix supports active blood cell development, visible as a dense cluster of hematopoietic elements."
japjgmfm-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single non-cancerous neutrophil from the mouse femur is characterized by its multi-lobed nucleus and granular cytoplasm. Neutrophils are medium-sized, round cells essential for innate immune defense, capable of phagocytosis and rapid migration to sites of infection or inflammation within the bone marrow microenvironment."
jbaekpoc-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This non-cancerous macrophage from the mouse femur exhibits an irregular, often oval or elongated shape with abundant cytoplasm and a large, eccentrically positioned nucleus. Macrophages function in phagocytosis and debris clearance, playing a critical role in maintaining bone marrow homeostasis and immune surveillance."
jbbbdhio-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single non-cancerous neutrophil from the mouse femur shows a segmented nucleus and fine cytoplasmic granules. Neutrophils play a key role in acute immune responses, migrating swiftly to infection sites and engulfing pathogens, with their characteristic nuclear morphology aiding in their identification within marrow tissue."
jbbnjehh-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single non-cancerous erythrocyte from the mouse femur appears as a small, round, anucleate cell with a smooth, biconcave shape. Erythrocytes facilitate oxygen and carbon dioxide transport in the blood, and their uniform morphology and eosinophilic cytoplasm make them easily distinguishable among other marrow cells."
jbdgcakm-1,erythroblast.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single non-cancerous erythroblast from the mouse femur features a round shape, dense basophilic nucleus, and scant cytoplasm. Erythroblasts are nucleated precursors to erythrocytes, actively synthesizing hemoglobin and undergoing progressive nuclear condensation before maturing and losing their nuclei."
jbdnhmcl-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This non-cancerous neutrophil from the mouse femur presents with a multi-lobed nucleus and fine cytoplasmic granulation. Its medium size and characteristic nuclear segmentation reflect its differentiation stage, enabling effective microbial killing and rapid response within the bone marrow immune network."
jbehfija-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single non-cancerous neutrophil from the mouse femur displays a segmented nucleus and fine cytoplasmic granules. Neutrophils are key phagocytic cells, swiftly migrating to sites of infection and contributing to first-line host defense in the marrow and circulating blood."
jbgbloch-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single non-cancerous megakaryocyte from the mouse femur is very large, with abundant, often lobulated cytoplasm and a multi-lobed or polyploid nucleus. Megakaryocytes are responsible for platelet production, and their marked size and distinct morphology set them apart amongst other marrow cells."
jbhchjcp-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single non-cancerous erythrocyte from the mouse femur is a small, round, biconcave cell lacking a nucleus, optimizing its surface area for efficient oxygen and carbon dioxide exchange in systemic circulation. Its uniform shape and pink staining distinguish it from other marrow cell types."
jbhhlbmm-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 1]: This single cell is a non-cancerous erythrocyte from the mouse femur, exhibiting the classic biconcave disc shape, small size (6–8 μm), and the absence of a nucleus. Erythrocytes enable efficient oxygen transport due to their flexible structure and high hemoglobin content; the bulk tissue image shows these cells densely packed among other hematopoietic cells in the bone marrow."
jbjgiagm-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 2]: This single cell is a non-cancerous neutrophil from the mouse femur, identified by its medium size, multi-lobed nucleus, and granular cytoplasm. Neutrophils play a vital role in innate immunity, rapidly responding to infection and inflammation by phagocytosis; the tissue context contains numerous myeloid lineage cells and developing blood elements."
jbkdoabn-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 3]: This single cell is a non-cancerous erythrocyte located in the mouse femur, recognized by its small, round, biconcave morphology and lack of a nucleus. Erythrocytes provide essential oxygen transport through capillaries, and in the tissue, are interspersed with other hematopoietic cells in the marrow microenvironment."
jbkkpkhf-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 4]: This single cell is a non-cancerous erythrocyte from the mouse femur, with a round, anucleate, biconcave structure optimized for gas exchange. In the bone marrow tissue, these cells are observed adjacent to larger precursor and stromal cells, reflecting an active site of hematopoiesis."
jbojlipm-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 5]: This single cell is a non-cancerous macrophage from the mouse femur, displaying an irregular, larger morphology with abundant cytoplasm and often a kidney-shaped nucleus. Macrophages function in phagocytosis and immune regulation, and are sparsely distributed among hematopoietic cells in the marrow tissue."
jcahphmm-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 6]: This single cell is a non-cancerous megakaryocyte from the mouse femur, recognized by its exceptionally large size, lobulated polyploid nucleus, and granular cytoplasm. Megakaryocytes produce platelets essential for blood clotting, and they are relatively rare but prominent among marrow cells in tissue sections."
jcbakmkj-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 7]: This single cell is a non-cancerous endothelial cell from the mouse femur, with an elongated, flattened morphology forming the lining of blood vessels. Endothelial cells maintain vascular integrity and regulate blood-tissue exchanges; within the marrow, they contribute to the vascular niches that support hematopoiesis."
jccpmhgg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 8]: This single cell is a non-cancerous megakaryocyte from the mouse femur, characterized by its very large size, multi-lobed nucleus, and granular cytoplasm. These cells are responsible for releasing platelets into the blood and are distinct among the dense assemblage of smaller hematopoietic precursors in the marrow."
jcebjihb-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 9]: This single cell is a non-cancerous monocyte from the mouse femur, which is medium to large in size, with an indented or kidney-shaped nucleus and relatively abundant cytoplasm. Monocytes circulate in the blood and differentiate into macrophages and dendritic cells, playing a crucial role in immune defense; the tissue view shows these cells intermingled with other marrow elements."
jcfaiogc-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image 10]: This single cell is a non-cancerous neutrophil from the mouse femur, identified by its segmented nucleus and finely granular cytoplasm. Neutrophils are key first responders in innate immunity, and their presence in bone marrow reflects ongoing granulopoiesis among the diverse hematopoietic cell population."
jcipenha-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a non-cancerous macrophage from mouse femur visualized with Xenium technology. It displays an irregular shape with a moderate amount of cytoplasm and an eccentrically placed, oval nucleus. Macrophages are typically medium to large in size and contain fine cytoplasmic granules, reflecting their phagocytic function in bone marrow immunity and debris clearance."
jcjohbbd-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a non-cancerous megakaryocyte from mouse femur, captured using Xenium technology. It is very large and has a lobulated, multilobed nucleus with abundant granular cytoplasm. Megakaryocytes are responsible for platelet production, and their large size and polylobated nuclei are distinctive features in bone marrow histology."
jckhhgbg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a non-cancerous megakaryocyte from mouse femur imaged with Xenium technology. It is characterized by a massive cell body, irregular outline, and a multilobulated nucleus occupying much of the cytoplasm, consistent with its essential role in platelet generation."
jclcgdma-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a non-cancerous macrophage from the mouse femur visualized by Xenium technology. It displays a moderate size, round to slightly irregular shape, and a distinct, often oval nucleus. The cytoplasm may contain ingested material, underscoring the cell’s role in phagocytosis and immune surveillance within the bone marrow."
jcmggddo-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a non-cancerous erythrocyte from mouse femur analyzed using Xenium technology. It is small, round, and biconcave in shape, lacking a nucleus, and appears uniformly eosinophilic, specialized for efficient oxygen transport in the bloodstream."
jcmnonjb-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a non-cancerous megakaryocyte from mouse femur captured by Xenium technology. It shows a very large, irregular oval structure with a multilobed nucleus embedded within abundant granular cytoplasm, specialized for robust platelet formation."
jcmpkbdj-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a non-cancerous neutrophil from mouse femur imaged with Xenium technology. It is medium-sized, round, and has a multilobed nucleus with pale cytoplasm containing fine, neutral-staining granules, indicative of its primary function in innate immune defense."
jcmpomnb-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a non-cancerous endothelial cell from the mouse femur, visualized with Xenium technology. It is elongated and spindle-shaped with a flattened, oval nucleus, reflecting its specialized role in lining blood vessels and regulating vascular permeability within the bone marrow."
jcnoaknl-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a non-cancerous megakaryocyte from mouse femur imaged via Xenium technology. It is exceptionally large with an irregular shape and highly lobulated nucleus, abundant cytoplasm, and is essential for platelet production in the bone marrow microenvironment."
jcogdldo-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a non-cancerous erythrocyte from the mouse femur, captured using Xenium technology. It is small, round, and anucleate, with a pale-staining, biconcave structure optimized for maximizing surface area and facilitating rapid gas exchange during oxygen transport."
jcplglmk-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a non-cancerous neutrophil from the mouse femur, visualized using Xenium spatial transcriptomics. Neutrophils are medium-sized, round cells characterized by a segmented nucleus and pale cytoplasm. Their multilobed nucleus facilitates rapid movement through tissues, supporting their primary function as innate immune responders that migrate to infection sites for phagocytosis and inflammatory signaling."
jdbcadlc-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This image displays a non-cancerous neutrophil from the mouse femur, identified by its characteristic multilobed nucleus and lightly granular cytoplasm. Neutrophils are crucial for the innate immune system, functioning as phagocytes that respond swiftly to infection and inflammation by engulfing pathogens and releasing antimicrobial factors."
jdddakne-1,megakaryocyte-erythroid progenitor cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a non-cancerous megakaryocyte-erythroid progenitor in the mouse femur, distinguished by its relatively large, irregular shape and dense chromatin. These progenitor cells are essential for hematopoiesis, giving rise to the megakaryocyte and erythroid lineages that produce platelets and red blood cells, respectively."
jdfldfpp-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This image showcases a non-cancerous endothelial cell from the mouse femur, typically elongated and flattened with an oval nucleus. Endothelial cells line the inner surfaces of blood vessels, forming a selective barrier and regulating exchanges between the bloodstream and surrounding tissues."
jdgmnfnl-1,erythroid lineage cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell image features a non-cancerous erythroid lineage cell from the mouse femur, recognized by its round, compact shape and dense, basophilic nucleus. These cells are precursors in red blood cell development, responsible for maturing into erythrocytes that carry oxygen throughout the body."
jdhffbco-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This image captures a non-cancerous megakaryocyte from the mouse femur, notable for its very large size, abundant pale cytoplasm, and multilobulated nucleus. Megakaryocytes are responsible for the production of platelets through cytoplasmic fragmentation, playing a key role in blood clotting and hemostasis."
jdjfeopb-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This image depicts a non-cancerous macrophage in the mouse femur, typically large and irregularly shaped with an eccentric, oval nucleus. Macrophages are phagocytic immune cells, crucial for engulfing cellular debris, pathogens, and orchestrating tissue repair and immune regulation."
jdjkdeaj-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This image presents a non-cancerous monocyte from the mouse femur, exhibiting a large, round to slightly indented nucleus and abundant cytoplasm. Monocytes circulate in blood before differentiating into macrophages or dendritic cells and serve as key mediators of immune surveillance and response."
jdlhlole-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This image features a non-cancerous monocyte from the mouse femur, identified by its large size, prominent cytoplasm, and kidney-shaped nucleus. Monocytes act as precursors to macrophages and dendritic cells, specializing in phagocytosis and antigen presentation within tissues."
jdmiacgn-1,erythroid lineage cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This image shows a non-cancerous erythroid lineage cell from the mouse femur, characterized by its small, round shape and intensely basophilic nucleus. These cells are maturing erythrocyte precursors, essential for the continual replenishment of red blood cells that transport oxygen in circulation."
jdmojmnd-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a non-cancerous erythrocyte from the mouse femur, visualized with Xenium spatial transcriptomics. Erythrocytes are small, anucleate, biconcave discs, optimizing surface area for efficient gas exchange. In marrow tissue, they lack visible nuclei and appear as pale pink, round cells, essential for oxygen transport throughout the body."
jdnlnkah-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This image depicts a non-cancerous neutrophil from the mouse femur, acquired using Xenium spatial transcriptomics. Neutrophils are medium-sized, round leukocytes characterized by multilobed nuclei and granular cytoplasm. These cells play a crucial role in immune defense by phagocytosing pathogens and mediating acute inflammatory responses."
jdplmapj-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: Shown here is a non-cancerous megakaryocyte from the mouse femur, imaged with Xenium spatial transcriptomics. Megakaryocytes are the largest marrow cells, with an irregular shape, abundant cytoplasm, and a multilobed or polyploid nucleus. These cells generate platelets, which are vital for blood clotting and vascular repair."
jeacgbnm-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This image features a non-cancerous erythrocyte from the mouse femur, as captured with Xenium spatial transcriptomics. Erythrocytes are small, anucleate, and exhibit a biconcave shape, appearing pale pink and circular. Their primary function is oxygen delivery, facilitated by their unique morphology."
jeaimcpo-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a non-cancerous neutrophil from the mouse femur, imaged by Xenium spatial transcriptomics. Neutrophils display a segmented, multi-lobed nucleus and granular cytoplasm. Their primary function is to neutralize infections through phagocytosis and release of antimicrobial compounds during acute inflammation."
jealhajo-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: Depicted is a non-cancerous neutrophil in the mouse femur, visualized via Xenium spatial transcriptomics. Neutrophils are round leukocytes with distinctive segmented nuclei and fine cytoplasmic granules, essential for innate immune responses and rapid targeting of pathogens at sites of injury."
jebihanb-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a non-cancerous erythrocyte from the mouse femur, visualized using Xenium spatial transcriptomics. Erythrocytes are small, anucleate, biconcave discs that appear as round pink cells without nuclei, optimized for maximal oxygen-carrying capacity in the bloodstream."
jedkkedm-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: Displayed is a non-cancerous macrophage from the mouse femur, captured with Xenium spatial transcriptomics. Macrophages are large, irregularly shaped cells with abundant cytoplasm and a centrally located nucleus, functioning in phagocytosis, antigen presentation, and immune regulation within bone marrow."
jefjdmkc-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This image presents a non-cancerous megakaryocyte from the mouse femur, visualized by Xenium spatial transcriptomics. Megakaryocytes are notably large cells with lobulated, polyploid nuclei and ample cytoplasm, producing platelets that are essential for hemostasis and tissue repair."
jefmljni-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: Shown here is a non-cancerous neutrophil from the mouse femur, acquired using Xenium spatial transcriptomics. Neutrophils are medium-sized cells with a multilobed nucleus and granular cytoplasm, mediating rapid, front-line defense against microbial invasion through phagocytosis and degranulation."
jefpekmm-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a neutrophil, identified in non-cancerous mouse femur tissue using Xenium spatial transcriptomics. Neutrophils are medium-sized cells with a segmented, multi-lobed nucleus and granular cytoplasm, which assist in the rapid phagocytosis and destruction of pathogens as part of the innate immune response. The surrounding tissue shows normal hematopoietic cellularity, typical of healthy bone marrow."
jeganhil-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a macrophage within non-cancerous mouse femur tissue imaged via Xenium technology. Macrophages are large, irregular-shaped cells featuring abundant cytoplasm and a round to oval nucleus. They function as professional phagocytes, engulfing cellular debris and pathogens while orchestrating inflammatory and reparative responses in the bone marrow microenvironment."
jegpjdhb-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is an erythrocyte from healthy mouse femur marrow, visualized with Xenium spatial transcriptomics. Erythrocytes are biconcave, anucleate, and relatively small cells, appearing pale with little internal structure. Their primary function is oxygen and carbon dioxide transport through hemoglobin, essential for efficient gas exchange throughout the organism."
jehddjge-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a megakaryocyte, observed in non-cancerous mouse femur using Xenium spatial transcriptomics. Megakaryocytes are exceptionally large cells with abundant cytoplasm and a multilobulated nucleus. Their primary function is the production and release of platelets into the bloodstream, playing a crucial role in hemostasis."
jehhmhad-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a megakaryocyte from non-cancerous mouse femur tissue, visualized by Xenium technology. Megakaryocytes are characterized by their massive cell size and multilobed nucleus, with granular cytoplasm where platelets bud off. They are essential for platelet generation in the bone marrow, critical for blood clotting."
jeiedkbe-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a monocyte, located in non-cancerous mouse femur tissue and imaged with Xenium spatial transcriptomics. Monocytes are large, round to oval cells with abundant pale cytoplasm and a kidney-shaped nucleus. They act as precursors to macrophages and dendritic cells, circulating to sites of inflammation and contributing to innate immunity and tissue remodeling."
jejcdigk-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is an endothelial cell within healthy mouse femur, detected with Xenium technology. Endothelial cells are elongated and flattened, forming the lining of blood vessels. Their central, oval nuclei and thin cytoplasm facilitate regulation of vascular permeability and blood cell trafficking within the bone marrow."
jejooofj-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a macrophage from non-cancerous mouse femur tissue, analyzed with Xenium spatial transcriptomics. Macrophages display a large, irregular contour with ample cytoplasm and a round to oval nucleus, functioning as key phagocytic cells involved in debris clearance, immune regulation, and tissue homeostasis."
jekjkoal-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is an endothelial cell in non-cancerous mouse femur, imaged using Xenium technology. Endothelial cells are thin, elongated, and line the marrow vasculature, facilitating selective exchange of nutrients and cells between blood and hematopoietic tissue, while maintaining vascular integrity."
jelcafma-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a neutrophil, present in the non-cancerous mouse femur and captured using Xenium spatial transcriptomics. Neutrophils are medium-sized, round cells with a distinctive multilobed nucleus and granular cytoplasm, serving as first responders to infection and mediating rapid innate immune defense in the bone marrow."
