cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
hjgehkco-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell from the human prostate displays a flattened, elongated shape with a streamlined nucleus, forming part of the vascular lining. These cells facilitate selective exchange of nutrients and waste between blood and surrounding tissue while preserving vascular integrity, as visualized using Xenium spatial transcriptomics technology."
hjoocakd-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous endothelial cell of the vascular tree in the human prostate is thin and elongated with a central oval nucleus, adhering closely to the vessel wall. It enables efficient regulation of vascular tone and permeability, supporting blood-tissue exchange as mapped by Xenium spatial transcriptomics technology."
hkcdhjpn-1,malignant cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous, non-malignant cell in the human prostate shows regular nuclear contours and uniform cytoplasm, maintaining orderly tissue architecture. Its morphology suggests intact cellular differentiation and polarity, with no features of malignancy, as revealed by Xenium spatial transcriptomics technology."
hkffpkga-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous epithelial cell of the lower respiratory tract, found in the human prostate, has a cuboidal shape with a prominent round nucleus and dense cytoplasm. Epithelial cells form barrier linings, contributing to protection and secretion, and appear well-organized in this non-cancerous tissue context with spatial mapping by Xenium technology."
hkihnlio-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract within the human prostate is characterized by a rounded, cohesive morphology and basal nucleus. It forms part of the epithelial lining, ensuring barrier and transport functions, with preserved cellular integrity indicated through Xenium spatial transcriptomics."
hkpofbll-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous endothelial cell in the human prostate is elongated and flattened, with a slender, dark-stained nucleus and sparse cytoplasm, forming the inner lining of blood vessels. Its morphology underlines its role in maintaining vascular permeability and hemostasis, as shown by Xenium spatial transcriptomics."
hlaolgep-1,glutamatergic neuron.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous glutamatergic neuron in the human prostate displays an elongated cell body with a prominent nucleus and faintly visible cytoplasmic extensions. These rare cells, typically involved in neurotransmission, may contribute to local innervation; Xenium spatial transcriptomics reveals their distinct structure amidst prostate stroma."
hmbifaef-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous stromal cell in the human prostate is spindle-shaped with an elongated nucleus and scant cytoplasm, embedded within the supportive connective tissue matrix. Stromal cells provide structural integrity and paracrine signals for epithelial regulation, visualized here by Xenium spatial transcriptomics."
hmbjkdhh-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell in the human prostate is elongated and thin, with a centrally placed oval nucleus, lining blood vessels to mediate selective permeability, vascular tone, and immune trafficking, as highlighted by Xenium spatial transcriptomics technology."
hmehnepa-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This native non-cancerous prostate cell exhibits a round to oval shape with a centrally located basophilic nucleus and moderate cytoplasm. Arranged within glandular acini, these cells maintain tissue architecture and contribute to prostatic secretion and structural homeostasis."
hmffhnfb-1,epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous prostate epithelial cell is polygonal to columnar in shape, with a prominent, round nucleus and dense cytoplasm. It forms part of the glandular lining, facilitating the secretion and transport of prostatic fluids."
hmibgebh-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous prostate endothelial cell is elongated and spindle-shaped, with a flattened, oval nucleus. Located along blood vessels, it forms a thin, continuous barrier critical for vascular integrity and the exchange of molecules between the bloodstream and prostate tissue."
hnagobdj-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous lower respiratory tract epithelial cell, though found in the prostate, is columnar with a basally placed nucleus and abundant cytoplasm. It is adapted for lining luminal surfaces, supporting barrier function, and mucus secretion."
hncnbike-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This native non-cancerous prostate cell displays a rounded or polygonal structure with a distinct nucleus and moderate cytoplasm, contributing to glandular integrity and sustaining normal tissue functions through homeostatic processes."
hndmfbij-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous prostate stromal cell is spindle-shaped with an elongated nucleus and scant cytoplasm, embedded within a fibrous ECM. It provides structural support and regulates the microenvironment for glandular cells."
hnincjje-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This stromal cell from the non-cancerous human prostate is elongated and fusiform, featuring a narrow cytoplasm and an oval nucleus. It functions in producing extracellular matrix components and maintaining tissue architecture."
hnkjnjjf-1,astrocyte.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous prostate astrocyte shows a stellate shape with multiple cytoplasmic processes and a small, round nucleus, participating in intercellular communication, metabolic support, and maintaining tissue homeostasis."
hojeiibm-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This endothelial cell is elongated and flattened with a thin oval nucleus, forming the inner lining of blood vessels within the prostate, essential for regulating permeability and vascular homeostasis."
hojplglb-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This vascular tree endothelial cell is thin and elongated with a slender, flattened nucleus, comprising the intimal layer of blood vessels and facilitating selective exchange and vascular barrier function within the prostate."
holmajpe-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the human prostate exhibits an elongated, spindle-like shape with a thin cytoplasm and dense, oval nucleus. Arranged along the vascular tree, these cells line blood vessels, forming a smooth barrier critical for regulating vascular tone and selective permeability, as visualized here by Xenium spatial transcriptomics."
hpcaaapn-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous endothelial cell of the human prostate displays a flattened, elongated morphology with a small, darkly stained nucleus. Situated adjacent to glandular structures, this cell maintains vascular integrity by lining blood vessels and supports nutrient exchange in non-cancerous tissue, as captured using Xenium spatial transcriptomics."
hpcgnpkj-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous stromal cell from the human prostate features an elongated, spindle-shaped morphology with a prominent, oval nucleus. Embedded within the connective tissue matrix, stromal cells provide structural support, modulate the extracellular environment, and facilitate intercellular communication, maintaining normal prostate tissue architecture."
hpjlncnl-1,fibroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous fibroblast cell in the human prostate is characterized by a slender, elongated body and a dark, oval nucleus. Found within the fibrous stroma, fibroblasts synthesize and remodel extracellular matrix components, providing mechanical support and contributing to tissue homeostasis, as visualized by Xenium spatial transcriptomics."
hpkkmlcj-1,fibroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous fibroblast from the human prostate is spindle-shaped, with a narrow, elongated cytoplasm and centrally located oval nucleus. It resides within the connective tissue where it secretes collagen and other extracellular matrix proteins, essential for structural integrity and tissue repair."
hpnonhhe-1,astrocyte.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: The non-cancerous astrocyte cell observed in human prostate tissue, though atypical for this organ, appears with a star-like cytoplasmic pattern and prominent, rounded nucleus. Astrocytes normally function in the central nervous system to support neurons and regulate the microenvironment, suggesting an unusual or misidentified occurrence in this tissue context."
iacjlelg-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous endothelial cell from the human prostate shows a flat, elongated profile and a flattened nucleus, closely apposed to a vascular lumen. Endothelial cells in this arrangement maintain vessel wall continuity and regulate barrier function and local blood flow, as captured by Xenium spatial transcriptomics."
iakhmepe-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: The non-cancerous endothelial cell of the vascular tree in the human prostate is thin and elongated, with a compressed nucleus oriented along the vessel axis. Such cells line blood vessels, control permeability, and mediate vascular responses, maintaining non-tumorous tissue homeostasis."
iamhokpa-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell, typically found in the lower respiratory tract but identified in the prostate tissue, displays a columnar shape with dense, basally located nuclei. Epithelial cells form continuous layers, providing a protective barrier and facilitating secretion and absorption."
iandcndp-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: The non-cancerous native cell of the human prostate exhibits a columnar to cuboidal morphology, with a large, round, basally placed nucleus. These cells are part of the glandular epithelium, responsible for producing secretory fluids and maintaining prostate function in healthy tissue."
ibabcncd-1,"CD8-positive, alpha-beta T cell.",nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous CD8-positive, alpha-beta T cell from the human prostate displays a small, round to oval morphology with a high nuclear-to-cytoplasmic ratio and dense, darkly stained nucleus; it functions in immune surveillance by recognizing and eliminating infected or abnormal cells without compromising gland structure."
ibfdmacp-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous stromal cell in the human prostate is spindle-shaped with elongated nuclei and scant cytoplasm, scattered within a fibrous extracellular matrix; it provides structural support and mediates stromal-epithelial interactions critical for prostate tissue integrity."
ibfpbgag-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous native epithelial cell in the human prostate exhibits a cuboidal to columnar shape, prominent round nucleus, and moderate cytoplasm, lining glandular acini; its function is to contribute to the secretion of prostatic fluid, supporting glandular physiology."
ibhcldnb-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous endothelial cell of the vascular tree in the human prostate is flattened and elongated, with a thin, oval nucleus aligned parallel to the vessel lumen, forming part of the vascular lining and facilitating efficient blood-tissue exchange."
ibjgodaa-1,macrophage.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous macrophage in the human prostate is irregularly shaped with abundant, pale cytoplasm and an eccentrically placed oval nucleus; it functions in phagocytosis, immune surveillance, and tissue homeostasis."
ibkhihko-1,smooth muscle cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous smooth muscle cell in the human prostate is elongated and fusiform, with centrally located, cigar-shaped nuclei and eosinophilic cytoplasm arranged in bundles, providing contractile function to regulate glandular secretion."
ibmjfkck-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous endothelial cell of the vascular tree in the human prostate is thin and spindle-shaped, possessing an elongated nucleus; it forms the inner lining of blood vessels, crucial for vessel integrity and selective permeability."
ibmnidaj-1,astrocyte.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous astrocyte-like cell in the human prostate appears stellate with multiple slender processes and a centrally located pale nucleus; although typical astrocytes are glial cells of the CNS, within prostate stroma, analogous glial-like cells may play roles in local signaling and tissue support."
ibnnkboa-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous endothelial cell in the human prostate demonstrates an elongated, flattened contour with a narrow, oval nucleus oriented along the vessel axis, contributing to the barrier and regulatory functions of the vasculature."
iboaedpk-1,macrophage.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous macrophage in the human prostate shows an irregular outline with ample, lightly stained cytoplasm and a round or kidney-shaped nucleus; it participates in tissue immune defense and debris clearance."
icgaeeeh-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the human prostate displays an elongated and flattened shape, forming a thin, continuous monolayer along vascular surfaces. The cell’s slender morphology supports its function as a barrier and regulator of selective exchange between blood and surrounding prostate tissue, maintaining homeostasis and tissue integrity."
icggggnl-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell from the human prostate features an elongated, spindle-like profile with a centrally located nucleus. The cell’s streamlined form is specialized for lining blood vessels, facilitating efficient vascular permeability, nutrient exchange, and maintenance of a non-thrombogenic surface within healthy prostate tissue."
icgjdfog-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous vascular endothelial cell in the human prostate is characterized by its elongated, fusiform structure and flattened appearance. The cell lines the vascular lumen, contributing to the vascular tree by enabling regulated blood flow, nutrient delivery, and immune cell trafficking while preserving tissue homeostasis."
icigmpdf-1,cultured cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous cultured cell within the human prostate demonstrates an elongated, spindle-shaped morphology with a prominent nucleus. Its structural characteristics are consistent with active roles in tissue support, repair, and extracellular matrix production, helping maintain a healthy, non-cancerous prostate microenvironment."
icpmmlmj-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous endothelial cell of the vascular tree in the human prostate exhibits an elongated, thin cytoplasmic shape with a flattened, oval nucleus. Such morphology is optimal for lining blood vessels, enabling the regulation of vessel permeability, molecular exchange, and vascular tone in normal prostate tissue."
idaeglha-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous stromal cell in the human prostate appears as a stellate-shaped cell with an oval nucleus embedded in the connective tissue matrix. Stromal cells provide mechanical support, produce extracellular matrix components, and participate in tissue remodeling, thus maintaining the structural and functional integrity of the prostate."
idammpeb-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous endothelial cell of the vascular tree in the human prostate is elongated and thin, with a flattened nucleus aligned parallel to the vessel wall. The cell’s morphology supports its role in forming a semi-selective barrier, controlling vascular permeability, and facilitating blood-tissue exchange in healthy prostate tissue."
idgjgdmk-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous epithelial cell, although typically found in the lower respiratory tract, is identified in the human prostate tissue with a cuboidal to columnar shape, basally located nucleus, and organized arrangement. These features promote barrier function, secretion, and selective absorption in epithelial-lined structures."
idljjdal-1,fibroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous fibroblast in the human prostate displays a tapered, spindle-shaped body with an elongated nucleus. Fibroblasts are crucial for synthesizing and remodeling extracellular matrix, providing tensile strength, and supporting tissue repair and homeostasis within the prostate stroma."
ieaonedl-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous lower respiratory tract epithelial cell, observed in the human prostate tissue, is columnar with prominent nuclei arranged along the basal margin. The morphology supports a protective barrier and secretory role, contributing to mucosal defense and maintaining epithelial tissue integrity."
iemdbgch-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the human prostate vascular tree displays an elongated, flattened morphology with a thin cytoplasm and an oval, darkly stained nucleus. These cells form the innermost lining of blood vessels, providing a selective barrier and regulating exchanges between the bloodstream and prostate tissue."
iepjbpil-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell in the human prostate exhibits a slender, spindle-shaped structure with a narrow, elongated nucleus. Endothelial cells maintain vascular homeostasis by lining blood vessels, controlling permeability, and supporting vascular tone in non-malignant prostatic tissues."
ifbfepgf-1,kidney loop of Henle thick ascending limb epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous loop of Henle thick ascending limb epithelial cell displays a cuboidal shape with centrally located, round nuclei and a moderate cytoplasmic volume. These cells are specialized for ion transport and reabsorption, maintaining electrolyte and fluid balance, although the sample is from prostate tissue."
ifbkeojn-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous stromal cell from the human prostate is fusiform with a relatively small and oval nucleus embedded within pale, fibrous stroma. Stromal cells provide structural support, help regulate the local extracellular matrix, and interact with glandular elements to maintain normal tissue architecture."
ifccffgk-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous endothelial cell from the human prostate has a narrow, elongated body with a slightly curved, oval nucleus. Functionally, it lines the vascular lumen, mediating molecular trafficking, anti-inflammatory responses, and vascular integrity in benign tissue."
ifcihgci-1,smooth muscle cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous smooth muscle cell in the human prostate is characterized by a long, spindle-shaped morphology with a centrally placed, cigar-shaped nucleus. Smooth muscle cells facilitate contractility and support glandular and vascular function within the prostate stroma."
ifihpfmh-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous endothelial cell of the vascular tree in the human prostate appears flattened and elongated, housing a thin, oval nucleus. These cells are essential as a selective barrier, modulating blood flow and vessel permeability in non-cancerous tissue."
ifllbhjb-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous endothelial cell in the human prostate displays a slender, elongated profile with a dark-staining, elliptical nucleus. It forms the vascular lining, critical for nutrient exchange and maintaining homeostasis within healthy glandular tissue."
igaiedgb-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous stromal cell from the human prostate features an elongated or spindle-shaped body with a small oval nucleus, embedded within the fibrous connective tissue. These cells provide mechanical support and secrete extracellular matrix components to maintain proper glandular structure."
igdlmccm-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous native cell in the human prostate histology shows a rounded or polygonal shape with a centralized prominent nucleus. Such cells are likely involved in local tissue maintenance, immune surveillance, or homeostatic regulation within the normal prostate environment."
igfceibc-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the vascular tree in the human prostate appears elongated and flattened with a slender nucleus, forming a thin, continuous lining along the blood vessel wall. Its morphology allows selective permeability and regulation of vascular tone and blood flow, crucial for maintaining tissue homeostasis."
iggmdpmi-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous stromal cell in the human prostate displays an elongated, spindle-shaped morphology with a moderate nuclear-to-cytoplasmic ratio, embedded within the supportive extracellular matrix. These cells are fundamental for structural support, modulating the microenvironment and facilitating tissue integrity."
igiehlma-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell resembling those of the lower respiratory tract, present in the human prostate, is polygonal to columnar in shape, with a round, basally located nucleus. It functions as part of the glandular lining, facilitating secretion and barrier maintenance within prostatic glands."
ignfchhj-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous epithelial cell of lower respiratory tract type in the human prostate exhibits a cuboidal to columnar profile, with dense cytoplasm and a rounded nucleus, lining ductal or glandular structures. It serves as a barrier and participates in secretory processes."
igninifc-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous native cell in the human prostate is rounded to oval with a centrally located nucleus, residing within the tissue stroma. It likely plays a role in local tissue maintenance, repair, or immune surveillance, supporting normal prostate function."
ihaapjpm-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: The non-cancerous endothelial cell of the vascular tree in the human prostate is elongated with a flattened nucleus, forming a continuous monolayer lining blood vessels. Its structure supports selective permeability, regulating vascular exchange and tissue perfusion."
ihbeehcb-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous stromal cell in the human prostate is spindle-shaped with an elongated, euchromatic nucleus, found among the fibrous matrix. It provides mechanical support, mediates intercellular communication, and contributes to stromal-epithelial interactions."
ihflamkc-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: The non-cancerous endothelial cell of the vascular tree in the human prostate is thin, elongated, and closely associated with vascular lumina. Its form allows for efficient regulation of blood flow, vessel integrity, and selective exchange between blood and tissue."
ihhenhaf-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous endothelial cell in the human prostate displays an elongated, flattened shape with a thin nucleus aligned along the vessel wall. It is specialized for regulating vascular permeability and maintaining blood-tissue barrier functions."
ihhpffee-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: The non-cancerous stromal cell in the human prostate is elongated and spindle-shaped, with a prominent oval nucleus, embedded within the fibromuscular stroma. It functions to provide structural integrity, modulate extracellular matrix, and support epithelial components."
ihjalmkn-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 1]: This non-cancerous stromal cell from the human prostate displays an elongated, spindle-shaped morphology with scant cytoplasm and an ovoid, basophilic nucleus. Situated within the fibromuscular stroma, these cells provide structural support and regulate the local microenvironment, contributing to organ integrity and homeostasis."
iijkajlb-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 2]: This non-cancerous endothelial cell from the human prostate exhibits a flattened and elongated shape, lining the inner walls of blood vessels. The cell has a thin cytoplasm and a centrally located, compressed nucleus, facilitating selective permeability and regulation of blood-tissue exchange within prostatic vasculature."
iimjdkea-1,kidney proximal convoluted tubule epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 3]: This non-cancerous kidney proximal convoluted tubule epithelial cell, mistakenly identified in the prostate sample, typically demonstrates a cuboidal shape with a centrally placed, round nucleus and abundant cytoplasm, specialized for active reabsorption and secretion functions in renal physiology."
iimolemc-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 4]: This non-cancerous endothelial cell from the human prostate shows a thin, elongated cell body and a flattened nucleus, forming the inner lining of capillaries and small vessels. These cells maintain vessel integrity, support selective transport, and regulate vascular tone in prostatic tissue."
iipieggo-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 5]: This non-cancerous endothelial cell from the human prostate is elongated and flattened, with a thin cytoplasm and an elongated nucleus aligned along the vessel wall. These cells function in creating a selective barrier for blood flow, supporting nutrient and gas exchange in the prostate's microvasculature."
ijecaacf-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 6]: This non-cancerous stromal cell from the human prostate is spindle-shaped and embedded within the fibromuscular matrix, characterized by scant cytoplasm and an elongated nucleus. These cells provide structural framework and contribute to extracellular matrix production, essential for tissue homeostasis."
ijfjgdcg-1,fibroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 7]: This non-cancerous fibroblast from the human prostate is elongated and fusiform, with a slender, darkly staining nucleus and thin cytoplasm, distributed within the stromal compartment. Fibroblasts play a key role in maintaining extracellular matrix integrity and supporting tissue repair and remodeling."
ijgaaoaf-1,macrophage.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 8]: This non-cancerous macrophage from the human prostate features an irregular, often round-to-ovoid shape with abundant cytoplasm and a large, eccentrically placed nucleus. Macrophages are resident immune cells involved in phagocytosis, tissue surveillance, and modulating local inflammatory responses."
ijlcohej-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 9]: This non-cancerous epithelial cell of the lower respiratory tract, detected in a prostate sample, possesses a cuboidal to columnar shape with apical cytoplasm and a round, centrally located nucleus. These cells typically function in barrier formation and mucociliary transport within the respiratory epithelium."
ijmgnmod-1,macrophage.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 10]: This non-cancerous macrophage from the human prostate is rounded with an abundant, lightly staining cytoplasm and an eccentrically positioned, oval nucleus. These immune cells are vital for clearing debris, orchestrating innate immune responses, and maintaining tissue homeostasis within the prostate."
ijmlbjfp-1,malignant cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This cell from the human prostate demonstrates typical benign glandular morphology, with a rounded to oval shape, moderate size, distinct nuclear membrane, and centralized nucleolus. The cytoplasm is lightly stained with regular cell borders. As a non-cancerous glandular epithelial cell, it is responsible for secreting components of prostatic fluid, maintaining normal tissue architecture as captured by Xenium spatial transcriptomics."
ikgkflbc-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous stromal cell in the human prostate appears spindle-shaped with an elongated nucleus and scant cytoplasm, typical of fibroblasts or myofibroblasts. These cells reside in the interstitial space, are smaller than glandular cells, and contribute to structural support, extracellular matrix synthesis, and paracrine signaling to maintain gland homeostasis."
ikmipcin-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous stromal cell in the human prostate shows an elongated, spindle-shaped morphology with a thin, darkly stained nucleus and minimal visible cytoplasm, characteristic of fibroblasts. Stromal cells provide structural integrity, produce extracellular matrix components, and support epithelial cell regulation and repair."
iknpgnag-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This endothelial cell from the vascular tree in the non-cancerous human prostate features an elongated, flattened shape with a central dark-stained nucleus, typical for lining blood vessels. These cells maintain vascular barrier function, facilitate selective exchange of nutrients, and regulate immune cell migration across vessel walls."
ikpjhfco-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This native non-cancerous cell in the prostate displays a cuboidal to columnar morphology with moderate cytoplasm and a centrally placed, round nucleus. These cells likely contribute to glandular secretion and help maintain normal epithelial barrier and tissue architecture."
imhglhkl-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This epithelial cell of the lower respiratory tract, observed in the human prostate patch, has a columnar morphology with a prominent, basally located nucleus and dense cytoplasm. It functions in forming the mucosal barrier and facilitating transport and secretion of airway fluids."
imnbofjp-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This stromal cell in the non-cancerous human prostate displays a spindle-shaped body with an elongated nucleus and sparse cytoplasm, matching fibroblast morphology. Stromal cells are key for providing structural framework, extracellular matrix production, and intercellular communication in the tissue microenvironment."
inflplkn-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous stromal cell from the human prostate shows an elongated, spindle-like profile with a slender, dark nucleus and minimal cytoplasm. These cells play critical roles in producing extracellular matrix and supporting glandular and vascular structures within the prostate."
inngdnah-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This stromal cell in the human prostate exhibits a typical elongated, spindle-shaped appearance with a thin, oval nucleus and scant cytoplasm, characteristic of fibroblasts. These cells provide tissue support, mediate repair, and maintain extracellular matrix stability in the prostate."
ioadnjbg-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell from the human prostate is elongated with a thin, flattened nucleus that lines the inner surface of blood vessels. It regulates vascular permeability, blood flow, and mediates transit of immune cells while maintaining tissue homeostasis."
iocooacl-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous epithelial cell of the lower respiratory tract, found within the human prostate, displays a cuboidal-to-columnar shape with distinct cell borders and centrally-located, round nuclei. The cytoplasm appears moderately abundant and lightly eosinophilic, supporting its barrier and secretory roles; obtained using Xenium spatial transcriptomics technology."
