cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
hcefnnab-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the human ovary displays an elongated, spindle-shaped morphology with a thin cytoplasmic profile and oval, centrally located nucleus. Endothelial cells form the inner lining of blood vessels, facilitating selective barrier function and vascular homeostasis."
hcgapnod-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This vascular endothelial cell exhibits a flattened, elongated morphology with a prominent oval nucleus, typical of cells lining the lumen of blood vessels in the non-cancerous human ovary. These cells maintain vessel integrity and regulate tissue perfusion."
hcoibige-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: The macrophage in this non-cancerous ovarian tissue patch is large and irregularly shaped, with abundant cytoplasm and a round-to-oval nucleus. Macrophages act as immune sentinels, specialized in phagocytosis and antigen presentation."
hdohcfkb-1,intestinal epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This intestinal epithelial cell, observed in non-cancerous ovarian tissue, features a columnar shape with dense cytoplasm and a basally located nucleus. These cells are specialized for selective absorption, secretion, and barrier function."
hedbmhil-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: The lower respiratory tract epithelial cell is polygonal with a moderate cytoplasmic volume and central nucleus, typical of ciliated or secretory epithelial cells that maintain mucosal barrier and airway clearance, now observed ectopically in the ovary."
hegkjkmn-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This epithelial cell from the non-cancerous human ovary exhibits a round-to-cuboidal morphology with a relatively large nucleus-to-cytoplasm ratio and dense chromatin, supporting protective and secretory roles at tissue surfaces."
hejckoeg-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: The non-cancerous ovarian epithelial cell presents a rounded to slightly polygonal form with a distinct central nucleus, characteristic of cells with barrier and secretory functions in surface or glandular tissues."
hekkaboc-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This epithelial cell in the ovary shows columnar to cuboidal morphology with a densely staining central nucleus, highlighting its role in forming a protective epithelial layer and contributing to tissue homeostasis."
hfgoemgf-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: The macrophage in this non-cancerous ovarian patch is large, with irregular contours and an eccentric, oval nucleus, reflecting active immune surveillance and phagocytic function within the tissue microenvironment."
hfjemoml-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This cultured cell in the non-cancerous ovary displays a rounded shape with a high nucleus-to-cytoplasm ratio, prominent nucleoli, and smooth cell borders, consistent with a proliferative cell in in vitro-like microenvironmental conditions."
hfkaneag-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This single cell is a non-cancerous endothelial cell from the human ovary, featured by its elongated, flattened morphology with an oval nucleus and minimal cytoplasm. Endothelial cells form the lining of blood vessels, facilitating selective permeability, nutrient exchange, and barrier function within ovarian tissue."
hgcklfaa-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This single cell is a non-cancerous cultured cell from the human ovary, displaying a rounded shape with a centrally located nucleus and ample cytoplasm. Cultured cells maintain typical epithelial characteristics in vitro, supporting studies of cell signaling, growth, and response to ovarian microenvironmental cues."
hgfiafam-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This single cell is a non-cancerous macrophage from the human ovary, characterized by an irregular, amoeboid shape, abundant granular cytoplasm, and a large, often indented nucleus. Macrophages function as immune sentinels, phagocytosing debris, orchestrating inflammatory responses, and maintaining tissue homeostasis."
hgpkhngd-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This single cell is a non-cancerous endothelial cell from the human ovary, identified by its elongated, spindle-like morphology and centrally positioned oval nucleus. Endothelial cells facilitate vascular integrity and regulate molecular transport between the bloodstream and ovarian tissues."
hhaglabk-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This single cell is a non-cancerous epithelial cell of lower respiratory tract origin, observed in the ovarian tissue, featuring a polygonal shape, distinct cell borders, and dense cytoplasm. Such epithelial cells serve as barriers and play key roles in mucosal protection, secretion, and selective absorption."
hhdkhlah-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This single cell is a non-cancerous epithelial cell from the human ovary, marked by a polygonal shape, prominent round nucleus, and ample granular cytoplasm. Epithelial cells provide protective lining and are involved in secretion and selective permeability within ovarian tissue."
hhekddaa-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This single cell is a non-cancerous endothelial cell from the human ovary, characterized by its slender, elongated form and elliptical nucleus, lining the luminal surfaces of blood vessels and ensuring vascular integrity and efficient exchange between blood and ovarian stroma."
hhfehkmp-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This single cell is a non-cancerous epithelial cell from the human ovary, presenting a rounded outline, moderate cytoplasm, and a round central nucleus. Epithelial cells contribute to tissue integrity, secretion, and the regulation of the ovarian microenvironment."
hhhbaeoa-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This single cell is a non-cancerous epithelial cell of lower respiratory tract origin identified in the ovary, displaying a cuboidal to columnar morphology with a central nucleus. These cells serve as protective barriers and facilitate molecular transport across mucosal surfaces."
hhleimak-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This single cell is a non-cancerous epithelial cell from the human ovary, exhibiting a polygonal shape, well-defined borders, and a prominent round nucleus. Ovarian epithelial cells function as protective barriers and participate in selective transport and secretion necessary for tissue homeostasis."
hhoafmch-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: The non-cancerous endothelial cell in the human ovary displays an elongated, flattened morphology with a thin cytoplasmic rim and oval nucleus, typical of cells forming the inner lining of blood vessels. These cells provide a selective barrier for molecular exchange and maintain vascular homeostasis."
hiafjjoi-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous lower respiratory tract epithelial cell in the ovarian tissue patch is polygonal to columnar with a moderate nucleus-to-cytoplasm ratio, forming protective, absorptive layers that aid in the maintenance and defense of mucosal barriers."
hibehkci-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous lower respiratory tract epithelial cell exhibits a rounded or mildly columnar shape with a prominent nucleus, functioning as part of a barrier and facilitating exchange or defense in glandular or mucosal environments."
hicphlfn-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous macrophage is medium to large with an irregular, sometimes oval shape and abundant cytoplasm, containing a central or eccentric nucleus; these cells play key roles in phagocytosis and immune surveillance within ovarian tissue."
hjdodjin-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: The non-cancerous stromal cell features a spindle-shaped, elongated form with an oval nucleus embedded within extracellular matrix, providing structural support and contributing to tissue integrity and signaling in the ovary."
hjejhlfe-1,intestinal epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: The non-cancerous intestinal epithelial cell shows a compact, columnar morphology with a prominent nucleus, specialized for selective absorption, secretion, and barrier function, reflecting its adaptive structure despite being present in ovarian tissue."
hjiekgko-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: The non-cancerous endothelial cell of the vascular tree is elongated and spindle-like with a thin cytoplasm and oval nucleus, forming a continuous lining that regulates blood flow, vascular tone, and selective permeability."
hjmchikc-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous macrophage is large and irregularly shaped with abundant cytoplasm and a round to oval nucleus, actively engaged in phagocytosis and immune defense within the ovarian microenvironment."
hkfiadnm-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: The non-cancerous endothelial cell in the ovary demonstrates an elongated, flattened shape with scant cytoplasm and a central nucleus, forming the internal lining of blood vessels to mediate controlled exchange of substances and maintain vascular health."
hkhpgkkc-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: The non-cancerous endothelial cell exhibits a stretched, spindle-like morphology with an elongated nucleus and thin cytoplasmic extensions, contributing to the formation of vascular linings and functioning as a mediator of selectivity and homeostasis in ovarian vasculature."
hkpejjne-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous cultured ovarian cell displays a round-to-oval shape with well-defined borders and a moderate nucleus-to-cytoplasm ratio, typical of healthy epithelial or stromal cells in the ovary. Its morphology supports roles in tissue maintenance, hormone synthesis, and local signaling, as visualized by Xenium spatial transcriptomics."
hlbdlfac-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell from the human ovary exhibits an elongated, spindle-shaped morphology with a flattened nucleus, characteristic of vascular lining cells. Endothelial cells form the inner layer of blood vessels, mediating selective permeability and supporting tissue perfusion."
hldniffn-1,epithelial cell of proximal tubule.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell of the proximal tubule, seen in ovarian tissue, has a cuboidal shape with a prominent round nucleus and dense cytoplasm. Such cells are specialized for active transport and absorption, vital for maintaining the tissue microenvironment."
hleniabn-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous ovarian endothelial cell demonstrates an elongated, flattened structure with a thin cytoplasm and elongated nucleus, indicative of cells lining blood vessels. These cells regulate vascular barrier integrity and mediate nutrient and waste exchange."
hlfdajje-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous lower respiratory tract epithelial cell in ovarian tissue displays a polygonal to columnar silhouette, with abundant cytoplasm and a centrally placed nucleus. Its structure is suited for forming protective barriers and facilitating mucociliary clearance."
hlfehdmk-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous lower respiratory epithelial cell, as detected in the ovary, features a rounded to cuboidal shape, moderate nuclear size, and dense cytoplasm, supporting its barrier and secretory roles in maintaining tissue health."
hlggkhfd-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous epithelial cell from the lower respiratory tract, present in ovarian tissue, demonstrates a regular round-to-polygonal morphology with a centrally located nucleus, reflecting its role in epithelial barriers and secretion."
hlndkkkk-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous lower respiratory tract epithelial cell in the ovary features a polygonal profile and defined borders with a prominent nucleus, contributing to barrier maintenance and selective permeability."
hmaghdao-1,fibroblast.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous ovarian fibroblast shows an elongated, spindle-shaped form with a slender nucleus, characteristic of cells that secrete extracellular matrix proteins and provide structural support to connective tissue."
hmajblmm-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous ovarian epithelial cell displays a polygonal-to-cuboidal shape with well-outlined cell borders and a moderate nucleus, fitting the archetype of surface-lining cells involved in protection and selective absorption or secretion."
hmhgiaam-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous cultured cell from the human ovary displays a rounded to oval shape with moderate size and a defined nucleus. The cytoplasm appears moderate in volume, and the cell is arranged in a tightly packed cluster, suggesting active metabolic and regulatory roles typical of ovarian tissue homeostasis."
hmhodnmc-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous vascular endothelial cell from the human ovary is elongated and flattened, with a spindle-shaped profile aligned along vascular structures. This morphology supports its barrier and selective permeability functions within the ovarian vascular tree."
hmpbjcij-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: The non-cancerous ovarian macrophage appears irregular and moderately sized, with abundant pale cytoplasm and an eccentric, sometimes indented nucleus. This morphology supports its function in immune surveillance and phagocytosis within ovarian tissue."
hnbpaopp-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous epithelial cell of the lower respiratory tract, observed in human ovary tissue, is polygonal and arranged in a cohesive layer. The cell exhibits dense cytoplasm and a centrally located round nucleus, supporting its barrier and secretory function."
hndgmpkd-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous epithelial cell of the lower respiratory tract in the ovary displays a polygonal outline with moderate cytoplasm and a centrally placed, rounded nucleus. The cell contributes to protective and secretory epithelial barrier integrity."
hnedonje-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous ovarian epithelial cell shows a rounded to slightly polygonal shape with a centrally located nucleus and compact cytoplasm, supporting lining and protective functions in the tissue."
hnfkanda-1,goblet cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: The non-cancerous ovarian goblet cell demonstrates a rounded to oval shape with pale, mucin-rich cytoplasm and an eccentrically positioned nucleus, consistent with its specialized function in mucus secretion and tissue lubrication."
hngimckg-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous ovarian endothelial cell displays an elongated or oval profile with a flattened nuclear outline and thin cytoplasm, typical of cells forming a selective barrier regulating vascular exchange."
hniadmih-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: The non-cancerous ovarian endothelial cell is elongated, with a thin spindle-shaped morphology, scant cytoplasm, and a flattened nucleus. This form allows effective lining of vessel walls and regulation of local blood flow and exchange."
hnjdgifg-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell from the ovary is spindle-shaped and elongated, with a thin cytoplasm and flat nucleus, optimized for forming tight, selective vascular barriers and regulating tissue oxygenation."
hnpgffcm-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This single cell is a non-cancerous macrophage in the human ovary, displaying an irregular, oval shape with abundant cytoplasm and an eccentrically placed, round nucleus. Macrophages are large phagocytic cells responsible for engulfing pathogens and cellular debris, contributing to tissue immune surveillance and homeostasis within the ovary."
hnpkclke-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This single cell is a non-cancerous epithelial cell of the lower respiratory tract found in the human ovary, showing a polygonal shape with distinct cell borders, a relatively large nucleus, and moderate cytoplasm. These epithelial cells provide a barrier and secretory function, though ectopic presence in ovary is rare and may reflect sampling context or metaplastic change."
hnpnoegj-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This single cell is a non-cancerous cultured cell from the human ovary, characterized by a round-to-oval shape, moderate size, uniform nucleus, and smooth cytoplasmic outline. Cultured cells serve as in vitro models for studying ovarian cellular behaviors, demonstrating adaptability and preservation of primary cell characteristics."
hokfhaje-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This single cell is a non-cancerous endothelial cell originating from the human ovary, identifiable by its elongated, spindle-shaped morphology with a flattened nucleus aligned parallel to the vessel lumen. Endothelial cells form the inner lining of blood vessels, regulating nutrient exchange and maintaining vascular homeostasis in ovarian tissue."
hopamfjn-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This single cell is a non-cancerous epithelial cell of the lower respiratory tract found in the human ovary, exhibiting a cuboidal shape, prominent nucleus, and clearly defined cytoplasmic borders. Epithelial cells contribute to tissue barrier functions and may participate in mucosal defense and secretion."
hpahnagm-1,smooth muscle cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This single cell is a non-cancerous smooth muscle cell located in the human ovary, recognizable by its elongated, spindle-shaped appearance with centrally positioned, cigar-shaped nucleus and scant cytoplasm. Smooth muscle cells facilitate contractile functions within the ovarian stroma and vascular structures."
hpbbdamd-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This single cell is a non-cancerous endothelial cell in the human ovary, presenting as a thin, elongated cell with a flattened nucleus and minimal cytoplasm. Endothelial cells are essential for forming blood vessel linings and regulating vascular permeability in ovarian tissue."
hpblbghg-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This single cell is a non-cancerous stromal cell from the human ovary, with a spindle-shaped body, moderate size, and pale, oval nucleus. Stromal cells provide structural support, contribute to extracellular matrix production, and modulate ovarian physiology."
hpddgdoh-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This single cell is a non-cancerous endothelial cell in the human ovary, demonstrating a flat, elongated shape with a compressed, oblong nucleus. Endothelial cells play a central role in forming the vascular network and supporting ovarian tissue perfusion."
hpmbhjhd-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This single cell is a non-cancerous epithelial cell in the human ovary, characterized by a polygonal configuration, round central nucleus, and ample, well-defined cytoplasm. Ovarian epithelial cells contribute to the protective surface layer and are involved in secretion and selective permeability."
iaakdlio-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous epithelial cell from the human ovary exhibits a polygonal shape with well-defined borders, moderate cytoplasmic volume, and a centrally located round nucleus. Epithelial cells in ovarian tissue provide a protective lining and facilitate selective exchange of substances, maintaining tissue integrity."
iaelkppb-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous cultured ovarian cell presents a rounded morphology with prominent cell boundaries and distinct, centrally positioned nuclei. Such cells function in experimental studies to model ovarian tissue physiology, aiding research into cellular processes and responses."
iajiafdj-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous macrophage from ovarian tissue demonstrates an irregular, amoeboid shape with abundant cytoplasm and an eccentric nucleus. Macrophages are key immune cells that engulf pathogens and cellular debris, supporting tissue homeostasis and immune surveillance."
iakedekj-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous endothelial cell of the vascular tree in the ovary is elongated with spindle-shaped morphology and flattened, oval nucleus. Endothelial cells line blood vessels, regulating vascular tone, permeability, and facilitating nutrient and gas exchange."
iamkbnib-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous epithelial cell of lower respiratory tract origin, seen in the ovary, displays a cuboidal to columnar shape and prominent nuclei. These epithelial cells are specialized for barrier functions and mucociliary clearance in their native tissue context."
iaohplho-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous ovarian macrophage displays a large, irregular cell body with pleomorphic contours and vesicular, eccentrically placed nucleus. Macrophages are essential for phagocytosis, inflammation modulation, and tissue repair within the ovarian microenvironment."
ibdjppge-1,endothelial cell of lymphatic vessel.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous lymphatic endothelial cell from the ovary is characterized by a slender, elongated profile and flattened nucleus. Such cells form the inner lining of lymphatic vessels, overseeing lymph fluid transport and immune cell trafficking."
ibenmkdn-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous ovarian endothelial cell features a thin, elongated cell outline and a flattened, centrally located nucleus. Endothelial cells form the vascular lining, regulating blood flow and selectively controlling movement of substances across the vessel wall."
iccofame-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell of lower respiratory tract morphology, observed in ovarian tissue, is cuboidal with distinct cell junctions and round nucleus. These cells typically provide barrier protection and are involved in secretion and absorption processes."
iclefblb-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous ovarian epithelial cell is polygonal, with abundant cytoplasm and a round, centrally placed nucleus. Epithelial cells in the ovary act as a barrier and contribute to hormone-mediated signaling and tissue homeostasis."
icoicemg-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous stromal cell from the human ovary displays an elongated, spindle-shaped morphology with pale cytoplasm and an oval nucleus. Stromal cells provide structural support, secrete extracellular matrix, and participate in hormone regulation within the ovarian tissue."
idciomge-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous ovarian epithelial cell shows a polygonal shape with densely packed arrangement, moderately sized round nucleus, and distinct cell borders. Epithelial cells form protective layers in the ovary, facilitating selective permeability and supporting tissue homeostasis."
iddpebcl-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell from the ovary possesses a cuboidal to polygonal shape, relatively large, round nucleus, and clear cytoplasmic borders. These cells line the ovarian surface, contributing to barrier function and local signaling."
idklnpii-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous macrophage in the human ovary exhibits an irregular, amoeboid shape with abundant cytoplasm and an eccentrically placed nucleus. Macrophages are phagocytic immune cells, crucial for clearing debris and mediating innate immune responses in ovarian tissue."
ieaepiap-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous epithelial cell of the lower respiratory tract, observed in ovarian tissue, is columnar-shaped, with a basally located elongated nucleus and prominent cytoplasmic borders. These cells typically mediate barrier and secretory functions in their native respiratory environment."
iehnfnfh-1,smooth muscle cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous smooth muscle cell from the ovary is elongated and spindle-shaped, with a centrally located, cigar-shaped nucleus. Smooth muscle cells coordinate contractile movements, supporting tissue structure and function within the ovarian stroma."
iekhadhc-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous ovarian epithelial cell appears cuboidal to columnar, with clearly defined cell borders and a round, central nucleus. Arranged in layers, these cells form a protective barrier and regulate exchanges in the ovarian tissue."
iekomllf-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous cultured cell in the ovary shows a rounded or polygonal morphology with a prominent nucleus, reflecting characteristics of in vitro adaptation. Cultured cells are often used for research and exhibit variable morphology based on environmental context."
ieldbbcp-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell of the lower respiratory tract present in the ovary exhibits a tall, columnar shape with a clear nucleus and distinct boundaries. These cells usually function as a barrier and are involved in secretion and ciliary movement within respiratory tissues."
iepfcgfb-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell of the lower respiratory tract, visualized in the ovary, features a columnar to cuboidal shape, large basal nucleus, and well-delineated cytoplasmic borders. These cells play a role in mucosal defense and selective permeability in their typical respiratory locale."
ifcpnegn-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the human ovary demonstrates an elongated, flattened shape with a centrally located, oval nucleus. Positioned at the vessel lining, the cell forms a thin barrier facilitating selective exchange of nutrients and signaling molecules, maintaining vascular integrity as revealed by Xenium spatial transcriptomics."
ifdeaoml-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell of a vascular tree in the human ovary is elongated and flattened, featuring a slender, oval nucleus. Its streamlined structure enables it to line blood vessels efficiently, controlling vascular permeability and supporting blood flow, as visualized by Xenium spatial transcriptomics."
ififplik-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous ovarian epithelial cell shows a polygonal shape with well-defined borders and a centrally positioned, round nucleus. Epithelial cells contribute to forming protective linings and barriers, facilitating selective transport and contributing to tissue homeostasis, as observed with Xenium spatial transcriptomics."
ifmhmcna-1,fibroblast.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous ovarian fibroblast is spindle-shaped with elongated cytoplasmic extensions and an oval nucleus. Fibroblasts produce extracellular matrix components, providing structural support and mediating tissue repair, as captured by Xenium spatial transcriptomics."
ihedaagd-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous endothelial cell from the human ovary exhibits an elongated morphology, with a thin, oval nucleus parallel to the vessel wall. It forms a critical barrier in the vasculature, regulating the exchange of substances between blood and surrounding tissues."
ihpedhne-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous ovarian stromal cell displays a stellate or spindle-like shape with an elongated nucleus and moderate cytoplasm. Stromal cells are essential for structural support, hormone response, and cell signaling within the ovarian tissue."
iicnkbkc-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous endothelial cell in the human ovary is elongated and aligned along vascular surfaces, with a flattened, oval nucleus. It provides a semipermeable interface regulating blood-tissue exchange, vital for tissue perfusion and homeostasis."
iienkeoa-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous stromal cell from the ovary is spindle-shaped with a relatively elongated nucleus, interspersed within the extracellular matrix. Stromal cells contribute to tissue scaffolding, support, and paracrine signaling, crucial for ovarian function."
iieofdfa-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous stromal cell in the ovary shows a fusiform, elongated morphology, dispersed within connective tissue. The cell’s shape and moderate cytoplasm reflect its role in providing support, matrix production, and contributing to ovarian remodeling."
iihpnjjh-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell of the vascular tree in the ovary demonstrates an elongated profile with a central, oval nucleus, aligned with vessel lumens. Its specialized barrier function controls blood-tissue permeability and vascular tone, key for healthy ovarian microcirculation."
iioacala-1,native cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This native, non-cancerous ovarian cell displays a round to oval shape, moderate size, and a distinct central nucleus with finely granular chromatin, typical for healthy ovarian stroma. The cytoplasm is uniform, supporting roles in hormone synthesis and structural maintenance."
iioiejbp-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous ovarian epithelial cell exhibits a polygonal to cuboidal shape with moderate, cohesive size, prominent round nucleus, and dense cytoplasm, reflecting its function as a surface-lining cell involved in protection and secretion within the ovarian tissue."
iiojanmj-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous ovarian epithelial cell displays a rounded to cuboidal morphology, moderate cytoplasmic volume, and centrally located nucleus, consistent with a supportive barrier and secretory function in the ovarian microenvironment."
ijanffih-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous epithelial cell, morphologically similar to lower respiratory tract cells and found in the ovary, is columnar to cuboidal, with a well-defined nucleus and moderate cytoplasm, indicating protective and absorptive functions even within ovarian tissue context."
